===> Epoch[1](12150/25343): Loss: 1.9497
===> Epoch[1](12200/25343): Loss: 1.9874
===> Epoch[1](12250/25343): Loss: 1.9264
===> Epoch[1](12300/25343): Loss: 1.9898
===> Epoch[1](12350/25343): Loss: 2.0187
===> Epoch[1](12400/25343): Loss: 1.9977
===> Epoch[1](12450/25343): Loss: 1.9758
===> Epoch[1](12500/25343): Loss: 1.9733
===> Epoch[1](12550/25343): Loss: 1.9658
===> Epoch[1](12600/25343): Loss: 1.9540
===> Epoch[1](12650/25343): Loss: 1.9533
===> Epoch[1](12700/25343): Loss: 1.9523
===> Epoch[1](12750/25343): Loss: 1.9359
===> Epoch[1](12800/25343): Loss: 1.8776
===> Epoch[1](12850/25343): Loss: 1.9561
===> Epoch[1](12900/25343): Loss: 1.9538
===> Epoch[1](12950/25343): Loss: 1.9491
===> Epoch[1](13000/25343): Loss: 1.9195
===> Epoch[1](13050/25343): Loss: 2.0016
===> Epoch[1](13100/25343): Loss: 1.9785
===> Epoch[1](13150/25343): Loss: 1.9183
===> Epoch[1](13200/25343): Loss: 1.9323
===> Epoch[1](13250/25343): Loss: 1.9228
===> Epoch[1](13300/25343): Loss: 1.9746
===> Epoch[1](13350/25343): Loss: 1.9497
===> Epoch[1](13400/25343): Loss: 1.9239
===> Epoch[1](13450/25343): Loss: 1.9763
===> Epoch[1](13500/25343): Loss: 1.9992
===> Epoch[1](13550/25343): Loss: 1.9783
===> Epoch[1](13600/25343): Loss: 1.9341
===> Epoch[1](13650/25343): Loss: 1.9818
===> Epoch[1](13700/25343): Loss: 1.9235
===> Epoch[1](13750/25343): Loss: 1.9162
===> Epoch[1](13800/25343): Loss: 1.9241
===> Epoch[1](13850/25343): Loss: 1.9655
===> Epoch[1](13900/25343): Loss: 2.0240
===> Epoch[1](13950/25343): Loss: 1.9420
===> Epoch[1](14000/25343): Loss: 2.0164
===> Epoch[1](14050/25343): Loss: 1.9181
===> Epoch[1](14100/25343): Loss: 1.9756
===> Epoch[1](14150/25343): Loss: 1.9892
===> Epoch[1](14200/25343): Loss: 1.9589
===> Epoch[1](14250/25343): Loss: 1.9664
===> Epoch[1](14300/25343): Loss: 1.9199
===> Epoch[1](14350/25343): Loss: 1.9091
===> Epoch[1](14400/25343): Loss: 2.0044
===> Epoch[1](14450/25343): Loss: 1.9481
===> Epoch[1](14500/25343): Loss: 1.9928
===> Epoch[1](14550/25343): Loss: 1.9282
===> Epoch[1](14600/25343): Loss: 1.9114
===> Epoch[1](14650/25343): Loss: 1.9509
===> Epoch[1](14700/25343): Loss: 1.8649
===> Epoch[1](14750/25343): Loss: 1.9911
===> Epoch[1](14800/25343): Loss: 1.9606
===> Epoch[1](14850/25343): Loss: 1.9314
===> Epoch[1](14900/25343): Loss: 1.9268
===> Epoch[1](14950/25343): Loss: 1.9619
===> Epoch[1](15000/25343): Loss: 1.9387
===> Epoch[1](15050/25343): Loss: 1.9317
